City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
657,Feijo,BR,-8.1642,-70.3536,70.38,98,100,1.19,light rain
658,Ritchie,ZA,-29.038,24.6028,43.81,60,0,3.27,clear sky
659,Parrita,CR,9.5201,-84.3225,75.83,84,100,3.94,overcast clouds
660,Malidong,PH,13.0133,123.4596,78.94,87,100,4.16,light rain
661,Jutai,BR,-5.1833,-68.9,72.21,98,100,1.36,light rain
662,Berezovka,BY,53.7214,25.4993,72.27,73,0,5.95,clear sky
663,San Borja,BO,-14.8167,-66.85,69.42,98,60,1.45,broken clouds
664,Padang,ID,-0.9492,100.3543,86.05,67,100,2.15,overcast clouds
665,Wolomin,PL,52.3401,21.2421,77.22,81,1,9.17,clear sky
666,Batagay,RU,67.6333,134.6333,61.02,47,100,2.33,overcast clouds
667,San Carlos De Bariloche,AR,-41.1456,-71.3082,34.25,65,92,3.69,overcast clouds
668,Robertsport,LR,6.7533,-11.3686,76.8,81,100,12.97,overcast clouds
669,Strezhevoy,RU,60.7333,77.5889,77.58,37,37,9.31,scattered clouds
670,Sao Jose Dos Campos,BR,-23.1794,-45.8869,57.69,77,0,0.0,clear sky
671,Niono,ML,14.2526,-5.993,76.01,80,93,13.49,overcast clouds
672,Nuevo Progreso,MX,23.1667,-97.95,80.55,68,11,1.01,few clouds
673,Arlit,NE,18.7369,7.3853,87.58,46,7,5.59,clear sky
674,Ponta Delgada,PT,37.7333,-25.6667,72.32,100,75,5.75,broken clouds
675,Laiyang,CN,36.9758,120.7136,95.52,56,60,8.52,broken clouds
676,Abu Samrah,SY,35.3029,37.1841,91.09,23,5,8.99,moderate rain
677,Obera,AR,-27.4871,-55.1199,52.0,91,98,4.0,overcast clouds
678,Hofn,IS,64.2539,-15.2082,49.68,59,59,6.17,broken clouds
679,Daru,PG,-9.0763,143.2092,81.32,82,50,14.99,scattered clouds
680,Bilma,NE,18.6853,12.9164,89.13,37,5,7.85,clear sky
681,Wattegama,LK,6.7989,81.4808,90.64,43,100,11.34,overcast clouds
682,Luena,AO,-11.7833,19.9167,56.91,47,16,3.87,few clouds
683,Auki,SB,-8.7676,160.7034,82.8,73,48,1.79,scattered clouds
684,Tsuruoka,JP,38.7217,139.8217,82.44,65,75,14.97,broken clouds
685,Bintulu,MY,3.1667,113.0333,84.61,74,40,10.36,light rain
686,Grand-Lahou,CI,5.1367,-5.0242,73.44,81,97,6.33,overcast clouds
687,Qovlar,AZ,40.948,45.735,82.65,43,60,4.68,broken clouds
688,Scottsbluff,US,41.8666,-103.6672,83.28,44,0,11.5,clear sky
689,Shakawe,BW,-18.3667,21.85,61.68,41,0,2.62,clear sky
690,Ottawa,CA,45.4112,-75.6981,71.24,86,100,6.22,overcast clouds
691,Rock Sound,BS,24.9,-76.2,82.42,75,10,15.19,clear sky
692,Muzaffarabad,PK,34.37,73.4711,88.93,58,23,4.56,few clouds
693,Bonavista,CA,48.6499,-53.1147,62.28,97,71,12.73,broken clouds
694,Saint-Augustin,CA,51.226,-58.6502,61.02,94,59,5.55,broken clouds
695,Bouca,CF,6.5105,18.2733,70.84,94,100,1.28,overcast clouds
696,Waipawa,NZ,-41.4122,175.5153,51.46,73,84,11.43,broken clouds
697,Krasnyy Yar,RU,46.5331,48.3456,89.53,21,58,10.92,broken clouds
698,Ballitoville,ZA,-29.539,31.2144,63.25,82,20,3.44,few clouds
699,Curitibanos,BR,-27.2828,-50.5844,49.68,96,90,6.51,overcast clouds
700,Namatanai,PG,-3.6667,152.4333,83.16,69,98,6.82,overcast clouds
701,Jiaozuo,CN,35.2397,113.2331,100.29,43,0,6.71,clear sky
702,Vredendal,ZA,-31.6683,18.5012,48.06,84,41,2.75,scattered clouds
703,Malinovoye Ozero,RU,51.6753,79.7825,76.08,29,0,11.41,clear sky
704,Sulmona,IT,42.0479,13.9291,83.43,54,0,2.39,clear sky
705,Alexandria,EG,31.2156,29.9553,80.38,68,0,10.85,clear sky
706,Inhambane,MZ,-23.865,35.3833,69.12,76,3,5.44,clear sky
707,Taylor,US,32.3001,-99.8337,88.43,34,0,10.36,clear sky
708,Warmbad,NA,-28.45,18.7333,55.35,60,34,8.19,scattered clouds
709,Maloy,NO,61.9353,5.1136,51.73,69,56,15.28,broken clouds
710,Kysyl-Syr,RU,63.8986,122.7617,69.78,87,100,6.8,light rain
711,Terekli-Mekteb,RU,44.1671,45.8698,89.29,26,0,14.07,clear sky
712,Naze,JP,28.3667,129.4833,88.72,67,23,3.96,few clouds
713,Santa Fe,AR,-31.6333,-60.7,48.99,80,0,1.01,light rain
714,Mesyagutovo,RU,55.5303,58.2528,72.18,60,0,2.24,clear sky
715,Xai-Xai,MZ,-25.0519,33.6442,68.36,72,9,5.7,clear sky
716,Kijang,KR,35.2442,129.2139,92.93,64,69,13.87,broken clouds
717,Itaqui,BR,-29.1253,-56.5531,46.29,96,10,6.96,clear sky
718,Roberval,CA,48.5168,-72.2324,56.03,82,20,8.05,few clouds
719,Shamkhal,RU,43.0596,47.3373,84.18,38,0,10.92,clear sky
720,Whitianga,NZ,-36.8333,175.7,53.15,85,0,1.66,clear sky
721,Tombouctou,ML,20.0,-3.0,92.62,22,11,9.4,few clouds
