City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Darhan,MN,2022-08-02 05:19:42,49.4867,105.9228,85.24,40,80,14.72
297,Bengkulu,ID,2022-08-02 05:19:42,-3.8004,102.2655,83.08,72,78,6.62
298,Ishigaki,JP,2022-08-02 05:19:42,24.3448,124.1572,87.93,79,20,12.66
299,Sicamous,CA,2022-08-02 05:19:43,50.8331,-118.9856,81.57,69,38,3.13
300,Yulara,AU,2022-08-02 05:19:43,-25.2406,130.9889,78.64,19,75,28.77
301,Kafue,ZM,2022-08-02 05:19:44,-15.7691,28.1814,54.99,71,0,8.72
302,Parksville,CA,2022-08-02 05:15:13,49.3163,-124.3195,71.24,72,1,25.32
303,Ransang,PH,2022-08-02 05:19:44,8.9603,117.5828,86.59,68,100,3.53
304,Zhigansk,RU,2022-08-02 05:19:45,66.7697,123.3711,61.99,49,80,20.92
305,Loukhi,RU,2022-08-02 05:19:45,66.0764,33.0381,62.83,70,98,5.39
306,Bokaa,BW,2022-08-02 05:19:46,-24.45,26.0167,54.09,82,100,10.36
307,Manga,BF,2022-08-02 05:19:46,11.6636,-1.0731,71.42,92,58,10.11
308,Kaseda,JP,2022-08-02 05:19:46,31.4167,130.3167,86.68,71,25,11.83
309,Anyang,CN,2022-08-02 05:19:47,36.0994,114.3289,93.9,48,9,9.98
310,Marsh Harbour,BS,2022-08-02 05:19:48,26.5412,-77.0636,81.63,73,29,10.36
311,Mombetsu,JP,2022-08-02 05:19:48,44.3525,143.3525,68.02,100,75,4.61
312,North Platte,US,2022-08-02 05:19:49,41.1239,-100.7654,78.39,75,42,8.99
313,Mto Wa Mbu,TZ,2022-08-02 05:19:49,-3.35,35.85,65.1,80,68,5.03
314,Olenino,RU,2022-08-02 05:19:50,56.2092,33.4889,64.04,71,99,7.54
315,Te Anau,NZ,2022-08-02 05:20:50,-45.4167,167.7167,48.43,90,90,9.19
316,Portland,US,2022-08-02 05:20:08,45.5234,-122.6762,77.47,67,20,5.75
317,Jussara,BR,2022-08-02 05:20:51,-23.6214,-52.4694,61.97,72,4,6.2
318,Laguna,US,2022-08-02 05:19:09,38.421,-121.4238,77.18,67,0,5.75
319,Nouadhibou,MR,2022-08-02 05:20:51,20.931,-17.0347,70.32,92,54,15.12
320,Hambantota,LK,2022-08-02 05:20:52,6.1241,81.1185,82.22,73,97,26.73
321,Gat,IL,2022-08-02 05:19:24,31.61,34.7642,79.48,100,6,5.57
322,Talas,TR,2022-08-02 05:20:52,38.6908,35.5538,70.47,53,0,1.14
323,Sakakah,SA,2022-08-02 05:20:53,29.9697,40.2064,89.17,16,17,6.2
324,Port Lincoln,AU,2022-08-02 05:20:53,-34.7333,135.8667,52.93,84,100,31.12
325,Port Augusta,AU,2022-08-02 05:20:54,-32.5,137.7667,54.27,62,100,25.7
326,Upata,VE,2022-08-02 05:20:54,8.0086,-62.3989,73.18,97,100,3.04
327,Cabedelo,BR,2022-08-02 05:20:55,-6.9811,-34.8339,74.07,85,69,13.38
328,Tokur,RU,2022-08-02 05:20:55,53.1333,132.9,70.11,65,100,2.91
329,Dingle,PH,2022-08-02 05:20:56,10.9995,122.6711,87.4,68,98,6.26
330,Sindor,RU,2022-08-02 05:20:56,62.8629,51.8905,67.1,74,1,2.24
331,Tabas,IR,2022-08-02 05:20:56,33.5959,56.9244,94.23,17,0,3.8
332,Bara,NG,2022-08-02 05:20:57,10.3744,10.7288,71.1,95,100,8.77
333,Constitucion,CL,2022-08-02 05:20:57,-35.3333,-72.4167,47.55,81,26,6.76
334,Chegutu,ZW,2022-08-02 05:20:58,-18.1302,30.1407,50.99,60,0,9.51
335,Vangaindrano,MG,2022-08-02 05:20:58,-23.35,47.6,66.81,87,60,9.08
336,Butte,US,2022-08-02 05:20:59,39.6499,-121.5677,76.98,73,0,3.44
337,Iranshahr,IR,2022-08-02 05:20:59,27.2025,60.6848,93.54,43,75,4.61
338,Diplo,PK,2022-08-02 05:20:59,24.4667,69.584,88.03,64,88,16.73
339,Takoradi,GH,2022-08-02 05:21:00,4.8845,-1.7554,72.39,81,43,7.81
340,Los Llanos De Aridane,ES,2022-08-02 05:21:00,28.6585,-17.9182,72.12,78,0,16.11
341,Nagato,JP,2022-08-02 05:21:01,34.3833,131.2,89.06,66,45,5.26
342,Lhokseumawe,ID,2022-08-02 05:21:01,5.1801,97.1507,82.06,71,100,0.76
343,Barra Patuca,HN,2022-08-02 05:21:02,15.8,-84.2833,80.2,86,98,10.02
344,Lubumbashi,CD,2022-08-02 05:21:02,-11.6609,27.4794,54.32,66,0,4.47
345,Sobolevo,RU,2022-08-02 05:21:03,54.4299,31.8996,63.68,76,95,6.76
346,Boyolangu,ID,2022-08-02 05:21:03,-8.1181,111.8935,83.34,72,91,7.83
347,Abha,SA,2022-08-02 05:21:03,18.2164,42.5053,59.25,88,75,9.22
348,Boende,CD,2022-08-02 05:21:04,-0.2167,20.8667,71.4,86,99,1.97
349,Tilichiki,RU,2022-08-02 05:21:04,60.4667,166.1,57.02,79,60,7.43
350,Tazovskiy,RU,2022-08-02 05:21:05,67.4667,78.7,54.79,63,81,11.39
351,Qufu,CN,2022-08-02 05:21:05,35.5967,116.9911,92.35,57,10,5.75
352,El Alto,PE,2022-08-02 05:21:05,-4.2714,-81.2147,62.04,88,75,12.82
353,Najran,SA,2022-08-02 05:21:06,17.4924,44.1277,77.65,50,99,12.86
354,Vagay,RU,2022-08-02 05:21:06,57.9375,69.0217,67.59,46,1,7.23
355,Teknaf,BD,2022-08-02 05:21:07,20.8624,92.3058,88.43,66,85,5.57
356,Luau,AO,2022-08-02 05:21:07,-10.7073,22.2247,60.67,40,1,4.27
357,Paso De Los Toros,UY,2022-08-02 05:18:43,-32.8167,-56.5167,48.94,94,82,8.05
358,Naberera,TZ,2022-08-02 05:21:08,-4.2,36.9333,59.07,77,77,10.63
359,Itabira,BR,2022-08-02 05:21:08,-19.6192,-43.2269,56.48,96,7,2.1
360,Dombarovskiy,RU,2022-08-02 05:21:09,50.7587,59.5386,73.35,51,89,6.02
361,Kushima,JP,2022-08-02 05:22:09,31.4583,131.2333,88.11,67,70,7.81
362,Krasnoselkup,RU,2022-08-02 05:22:10,65.7,82.4667,61.79,49,15,20.76
363,Balaka,MW,2022-08-02 05:22:10,-14.9793,34.9558,61.38,85,36,6.8
364,Cherskiy,RU,2022-08-02 05:22:11,68.75,161.3,61.83,77,100,11.5
365,Corner Brook,CA,2022-08-02 05:22:11,48.9667,-57.9484,62.76,94,77,3.91
366,Porbandar,IN,2022-08-02 05:22:11,21.6422,69.6093,84.18,79,75,13.8
367,Kungurtug,RU,2022-08-02 05:22:12,50.5994,97.5228,74.95,39,14,4.07
368,Blind River,CA,2022-08-02 05:22:12,46.1834,-82.9582,60.91,83,77,11.81
369,Walvis Bay,NA,2022-08-02 05:22:13,-22.9575,14.5053,47.08,75,0,5.1
370,Ostersund,SE,2022-08-02 05:22:13,63.1792,14.6357,51.62,87,0,14.97
371,Zhengjiatun,CN,2022-08-02 05:22:14,43.5064,123.5064,89.46,60,8,3.83
372,Saint-Denis,FR,2022-08-02 05:18:35,48.9167,2.3333,66.15,81,0,3.44
373,Dolores,AR,2022-08-02 05:22:14,-36.3132,-57.6792,46.96,86,56,4.25
374,Dwarka,IN,2022-08-02 05:22:15,22.2394,68.9678,82.78,76,99,15.5
375,Halifax,CA,2022-08-02 05:20:02,44.6453,-63.5724,66.09,95,12,1.99
376,Sal Rei,CV,2022-08-02 05:22:16,16.1833,-22.9167,77.41,83,7,6.51
377,Tezu,IN,2022-08-02 05:22:16,27.9167,96.1667,79.02,93,100,0.81
378,Praia Da Vitoria,PT,2022-08-02 05:22:16,38.7333,-27.0667,71.85,88,20,6.73
379,Harper,LR,2022-08-02 05:22:17,4.375,-7.7169,74.86,75,100,8.61
380,Dois Vizinhos,BR,2022-08-02 05:22:17,-25.7336,-53.0572,56.46,94,11,3.58
381,Kismayo,SO,2022-08-02 05:22:18,-0.3582,42.5454,76.17,80,34,16.8
382,Grand Gaube,MU,2022-08-02 05:22:18,-20.0064,57.6608,74.37,68,2,5.01
383,Montepuez,MZ,2022-08-02 05:22:18,-13.1256,38.9997,65.05,81,3,9.17
384,Paamiut,GL,2022-08-02 05:22:19,61.994,-49.6678,44.71,84,100,6.49
385,Soyo,AO,2022-08-02 05:22:19,-6.1349,12.3689,67.69,91,33,9.57
386,Labytnangi,RU,2022-08-02 05:22:20,66.6572,66.4183,65.61,49,25,7.92
387,Olinda,BR,2022-08-02 05:18:32,-8.0089,-34.8553,71.33,94,100,8.05
388,Aranos,NA,2022-08-02 05:22:20,-24.1333,19.1167,54.97,46,79,18.54
389,Sinnamary,GF,2022-08-02 05:22:21,5.3833,-52.95,76.39,89,74,7.31
390,Dubbo,AU,2022-08-02 05:17:30,-32.25,148.6167,62.73,34,9,5.75
391,Inirida,CO,2022-08-02 05:22:21,3.8653,-67.9239,72.43,99,96,2.71
392,San Lawrenz,MT,2022-08-02 05:22:22,36.0553,14.204,78.85,87,0,1.3
393,Tevriz,RU,2022-08-02 05:22:22,57.509,72.4042,66.47,49,4,7.54
394,Korla,CN,2022-08-02 05:22:23,41.7597,86.1469,84.99,31,96,7.78
395,Gizo,SB,2022-08-02 05:22:23,-8.103,156.8419,85.89,63,22,6.69
396,Mantua,IT,2022-08-02 05:22:23,45.1667,10.7833,77.95,66,100,10.0
397,Shimoda,JP,2022-08-02 05:22:24,34.6667,138.95,96.1,73,100,14.36
398,Pravia,ES,2022-08-02 05:22:24,43.4906,-6.1508,67.23,88,75,6.91
399,Udachnyy,RU,2022-08-02 05:22:25,66.4167,112.4,48.45,93,100,14.76
400,Mahibadhoo,MV,2022-08-02 05:22:25,3.7833,72.9667,82.18,75,99,18.77
401,Thiadiaye,SN,2022-08-02 05:22:26,14.4205,-16.7056,77.81,84,79,7.43
402,Clovis,US,2022-08-02 05:20:01,36.8252,-119.7029,87.84,48,30,1.01
403,Skjervoy,NO,2022-08-02 05:22:26,70.0311,20.9714,62.6,88,43,4.21
404,Beterou,BJ,2022-08-02 05:22:27,9.1992,2.2586,67.24,99,76,4.27
405,Miles City,US,2022-08-02 05:22:27,46.4083,-105.8406,81.57,16,0,6.91
406,Biak,ID,2022-08-02 05:22:27,-0.9131,122.8766,81.64,73,100,5.39
407,Ketchikan,US,2022-08-02 05:22:28,55.3422,-131.6461,63.07,77,75,0.0
408,Touros,BR,2022-08-02 05:22:07,-5.1989,-35.4608,72.07,85,15,12.62
409,Vestmanna,FO,2022-08-02 05:23:28,62.1564,-7.1664,49.12,87,75,11.5
410,Imeni Poliny Osipenko,RU,2022-08-02 05:23:29,52.4201,136.4853,64.98,88,100,8.9
411,Falmouth,GB,2022-08-02 05:23:29,50.1544,-5.0711,67.1,100,100,11.5
412,Hovd,MN,2022-08-02 05:23:30,48.0056,91.6419,76.66,20,100,0.43
413,Samarai,PG,2022-08-02 05:23:30,-10.6167,150.6667,81.27,81,21,12.17
414,Port Hawkesbury,CA,2022-08-02 05:23:31,45.6169,-61.3485,66.18,93,100,5.75
415,Yeniseysk,RU,2022-08-02 05:23:31,58.4497,92.1703,60.96,55,49,7.18
416,Cap Malheureux,MU,2022-08-02 05:23:31,-19.9842,57.6142,74.46,68,2,5.01
417,Cascas,PE,2022-08-02 05:23:10,-7.4833,-78.8167,62.87,75,5,1.23
418,Kavaratti,IN,2022-08-02 05:23:32,10.5669,72.642,76.69,89,100,26.49
419,Benguela,AO,2022-08-02 05:23:33,-12.5763,13.4055,62.01,87,9,1.88
420,Isangel,VU,2022-08-02 05:23:33,-19.55,169.2667,78.4,80,69,12.28
421,Borovoy,RU,2022-08-02 05:23:34,55.4333,86.0833,63.68,72,75,13.42
422,Axente Sever,RO,2022-08-02 05:23:34,46.1,24.2167,64.78,77,63,1.83
423,Garissa,KE,2022-08-02 05:23:35,-0.4536,39.6401,73.76,74,46,16.84
424,Roald,NO,2022-08-02 05:23:35,62.5833,6.1333,57.76,76,0,5.75
425,Severnyy,RU,2022-08-02 05:23:35,50.677,36.5532,66.24,77,0,2.24
426,Itarema,BR,2022-08-02 05:23:36,-2.9248,-39.9167,77.99,80,58,14.94
427,Pyapon,MM,2022-08-02 05:23:36,16.2833,95.6833,79.75,87,100,8.46
428,Namtsy,RU,2022-08-02 05:23:37,62.7161,129.6658,62.78,95,100,4.09
429,Khandyga,RU,2022-08-02 05:23:37,62.6667,135.6,66.18,81,100,1.52
430,Garowe,SO,2022-08-02 05:23:38,8.4054,48.4845,78.51,50,1,27.65
431,Mehamn,NO,2022-08-02 05:23:38,71.0357,27.8492,58.95,88,0,0.0
432,Kropotkin,RU,2022-08-02 05:23:38,45.4375,40.5756,80.76,61,4,8.88
433,Syracuse,IT,2022-08-02 05:23:39,37.0881,15.2792,74.79,65,0,6.35
434,Santa Maria,BR,2022-08-02 05:22:11,-29.6842,-53.8069,53.6,93,51,4.72
435,Qui Nhon,VN,2022-08-02 05:23:39,13.7667,109.2333,86.49,67,82,7.85
436,Kojnare,BG,2022-08-02 05:23:40,43.35,24.1333,66.31,49,0,6.71
437,Morristown,US,2022-08-02 05:23:21,36.214,-83.2949,72.95,81,100,4.61
438,Champerico,GT,2022-08-02 05:23:40,14.3,-91.9167,80.82,83,28,4.41
439,Belaya Gora,RU,2022-08-02 05:23:41,68.5333,146.4167,56.61,90,100,9.86
440,Tikaitnagar,IN,2022-08-02 05:23:41,26.95,81.5833,88.66,64,94,7.38
441,Abonnema,NG,2022-08-02 05:23:42,4.7084,6.7931,74.19,85,100,4.52
442,Bana,CM,2022-08-02 05:23:42,5.1481,10.2762,59.79,99,100,1.86
443,Gauripur,IN,2022-08-02 05:23:42,26.0835,89.9616,86.83,73,100,5.14
444,Bandarbeyla,SO,2022-08-02 05:23:43,9.4942,50.8122,81.81,55,24,27.96
445,Sawakin,SD,2022-08-02 05:23:43,19.1059,37.3321,89.44,54,100,17.56
446,Huarmey,PE,2022-08-02 05:23:44,-10.0681,-78.1522,62.37,86,52,7.63
447,Ampanihy,MG,2022-08-02 05:23:44,-24.7,44.75,65.08,68,98,13.47
448,Tomatlan,MX,2022-08-02 05:23:45,19.9333,-105.25,77.47,91,25,2.01
449,Viking,CA,2022-08-02 05:23:45,53.1001,-111.7684,62.73,98,100,6.44
450,Leo,BF,2022-08-02 05:23:45,11.1,-2.1,70.79,92,84,9.66
451,Alexandria,EG,2022-08-02 05:22:14,31.2156,29.9553,81.86,72,0,12.37
452,Acapulco,MX,2022-08-02 05:22:51,16.8634,-99.8901,82.22,83,75,3.44
453,Cortez,US,2022-08-02 05:23:46,37.3489,-108.5859,65.16,70,0,6.91
454,Quatre Cocos,MU,2022-08-02 05:23:47,-20.2078,57.7625,74.08,61,16,9.78
455,Kasempa,ZM,2022-08-02 05:24:47,-13.4584,25.8338,55.44,61,2,10.33
456,Zatoka,UA,2022-08-02 05:24:47,46.0725,30.4654,70.32,75,0,18.05
457,Srednekolymsk,RU,2022-08-02 05:24:48,67.45,153.6833,69.93,75,98,5.88
458,Komsomolskiy,UZ,2022-08-02 05:24:48,40.4272,71.7189,86.72,26,26,6.91
459,Yecuatla,MX,2022-08-02 05:24:49,19.8667,-96.75,72.18,87,32,4.97
460,Alyangula,AU,2022-08-02 05:24:49,-13.8483,136.4192,80.02,64,68,8.68
461,Nioro,GM,2022-08-02 05:24:49,13.35,-15.75,74.73,95,99,5.66
462,Fethiye,TR,2022-08-02 05:24:50,36.6217,29.1164,84.07,42,0,1.5
463,Pakruojis,LT,2022-08-02 05:24:50,55.9667,23.8667,61.59,88,0,4.92
464,Beringovskiy,RU,2022-08-02 05:24:51,63.05,179.3167,54.21,72,12,7.45
465,San Quintin,MX,2022-08-02 05:24:51,30.4833,-115.95,70.45,81,0,7.31
466,Vanimo,PG,2022-08-02 05:24:51,-2.6741,141.3028,86.18,65,93,9.98
467,Pochutla,MX,2022-08-02 05:24:52,15.7432,-96.4661,78.82,89,61,4.09
468,Fort Nelson,CA,2022-08-02 05:24:52,58.8053,-122.7002,56.79,88,75,2.3
469,Jimeta,NG,2022-08-02 05:24:53,9.2833,12.4667,71.83,94,100,4.45
470,Mancio Lima,BR,2022-08-02 05:24:53,-7.6142,-72.8958,75.27,100,100,2.3
471,Ternuvate,UA,2022-08-02 05:24:54,47.8305,36.1276,69.01,82,100,9.42
472,San Vicente,AR,2022-08-02 05:24:54,-26.6167,-54.1333,57.07,85,27,2.89
473,Syava,RU,2022-08-02 05:24:55,58.0146,46.3222,66.13,63,74,3.42
474,Batemans Bay,AU,2022-08-02 05:24:55,-35.7167,150.1833,60.1,41,4,6.42
475,Keti Bandar,PK,2022-08-02 05:24:09,24.1447,67.4497,83.28,80,91,16.84
476,Udimskiy,RU,2022-08-02 05:24:56,61.1417,45.9144,64.98,60,66,2.42
477,Alofi,NU,2022-08-02 05:24:56,-19.0595,-169.9187,75.09,88,10,10.36
478,Dunhua,CN,2022-08-02 05:24:56,43.3725,128.2425,85.87,61,2,3.49
479,Harwich,GB,2022-08-02 05:24:57,51.9419,1.2844,68.22,80,100,5.99
480,Olafsvik,IS,2022-08-02 05:24:57,64.8945,-23.7142,47.14,75,70,23.42
481,Caravelas,BR,2022-08-02 05:24:58,-17.7125,-39.2481,69.15,87,5,4.72
482,Bitburg,DE,2022-08-02 05:24:58,49.9667,6.5333,61.3,88,0,0.0
483,Filingue,NE,2022-08-02 05:24:59,14.3521,3.3168,80.08,70,77,12.24
484,Varkaus,FI,2022-08-02 05:24:59,62.3153,27.873,60.31,93,96,2.89
485,Bien Hoa,VN,2022-08-02 05:22:25,10.95,106.8167,87.78,66,88,7.34
486,Urusha,RU,2022-08-02 05:25:00,54.05,122.9,77.86,52,95,5.97
487,Moussoro,TD,2022-08-02 05:25:00,13.6408,16.4901,74.14,84,96,6.82
488,Northam,GB,2022-08-02 05:25:01,51.0333,-4.2167,66.38,97,100,17.13
489,Cabinda,AO,2022-08-02 05:25:01,-5.55,12.2,67.64,94,18,7.78
490,Kankan,GN,2022-08-02 05:25:02,10.3854,-9.3057,69.28,97,96,7.16
491,Vredendal,ZA,2022-08-02 05:25:02,-31.6683,18.5012,57.76,28,83,6.15
492,Jalu,LY,2022-08-02 05:25:03,29.0331,21.5482,78.21,65,0,8.61
493,Iqaluit,CA,2022-08-02 05:25:03,63.7506,-68.5145,46.13,87,75,1.99
494,Port Blair,IN,2022-08-02 05:25:04,11.6667,92.75,86.04,74,40,10.36
495,Kushiro,JP,2022-08-02 05:25:04,42.975,144.3747,61.75,100,75,6.91
496,Cabo San Lucas,MX,2022-08-02 05:23:41,22.8909,-109.9124,84.61,78,90,9.44
497,Ambilobe,MG,2022-08-02 05:25:05,-13.2,49.05,73.9,59,0,4.9
498,Mandalgovi,MN,2022-08-02 05:22:58,45.7625,106.2708,77.09,42,0,7.56
499,Jumla,NP,2022-08-02 05:25:05,29.2747,82.1838,72.21,73,91,5.21
500,Goderich,CA,2022-08-02 05:26:06,43.7501,-81.7165,68.92,82,47,13.8
501,Sembakung,ID,2022-08-02 05:26:06,3.8167,117.25,86.81,60,99,1.83
502,Kamaishi,JP,2022-08-02 05:26:07,39.2667,141.8833,80.73,80,80,11.7
503,Esperance,AU,2022-08-02 05:26:07,-33.8667,121.9,58.84,58,69,33.67
504,Poum,NC,2022-08-02 05:26:08,-20.2333,164.0167,76.03,81,17,8.3
505,Codrington,AU,2022-08-02 05:26:08,-38.2667,141.9667,57.42,56,100,22.12
506,Pemangkat,ID,2022-08-02 05:26:09,1.1667,108.9667,85.6,66,99,5.3
507,Lata,PT,2022-08-02 05:26:09,40.1629,-8.3327,64.81,75,0,1.16
508,Unguia,CO,2022-08-02 05:26:10,8.0434,-77.0945,74.57,98,100,2.37
509,Nome,US,2022-08-02 05:26:10,64.5011,-165.4064,67.15,77,75,3.44
510,Charters Towers,AU,2022-08-02 05:26:11,-20.1,146.2667,79.86,44,57,9.46
511,Merauke,ID,2022-08-02 05:26:11,-8.4667,140.3333,80.47,83,93,15.73
512,Drawsko Pomorskie,PL,2022-08-02 05:26:11,53.5306,15.8097,60.08,91,46,3.49
513,Sterling,US,2022-08-02 05:25:01,39.0062,-77.4286,75.54,96,20,3.44
514,Leshan,CN,2022-08-02 05:26:12,29.5623,103.7639,80.65,84,94,0.51
515,Montlucon,FR,2022-08-02 05:26:12,46.3333,2.6,57.7,96,48,1.81
516,San Juan,AR,2022-08-02 05:25:26,-31.5375,-68.5364,54.3,37,27,2.48
517,Gorontalo,ID,2022-08-02 05:26:13,0.5412,123.0595,85.64,70,79,4.43
518,Beachwood,US,2022-08-02 05:26:13,41.4645,-81.5087,74.86,85,0,8.05
519,Pisco,PE,2022-08-02 05:26:14,-13.7,-76.2167,54.01,87,4,3.44
520,Andenes,NO,2022-08-02 05:26:14,69.3143,16.1194,53.58,87,75,11.5
521,Coquimbo,CL,2022-08-02 05:21:16,-29.9533,-71.3436,55.13,82,100,4.61
522,Villazon,BO,2022-08-02 05:26:15,-22.0866,-65.5942,36.66,53,0,1.23
523,Kargil,IN,2022-08-02 05:26:15,34.5667,76.1,59.79,43,10,1.59
524,Shaunavon,CA,2022-08-02 05:26:16,49.6501,-108.4181,71.38,37,2,9.86
525,Ust-Omchug,RU,2022-08-02 05:26:16,61.15,149.6333,59.47,72,100,7.96
526,Jeremie,HT,2022-08-02 05:26:16,18.65,-74.1167,81.14,82,61,5.3
527,Kingaroy,AU,2022-08-02 05:26:17,-26.5333,151.8333,69.85,42,44,0.51
528,Bubaque,GW,2022-08-02 05:26:17,11.2833,-15.8333,78.91,80,95,14.83
529,Nalut,LY,2022-08-02 05:26:18,30.3333,10.85,80.13,35,0,9.28
530,Asfi,MA,2022-08-02 05:26:18,32.2994,-9.2372,75.4,75,41,14.74
531,Candido Mendes,BR,2022-08-02 05:26:19,-1.4467,-45.7167,73.53,96,73,3.65
532,Marsa Matruh,EG,2022-08-02 05:26:19,31.3525,27.2453,79.84,79,0,12.75
533,Faya,SA,2022-08-02 05:26:19,18.3851,42.4509,59.52,69,100,5.44
534,Nishihara,JP,2022-08-02 05:26:20,26.1842,127.7558,88.88,70,40,13.8
535,Toropets,RU,2022-08-02 05:26:20,56.4978,31.6353,64.6,76,100,6.69
536,Tura,IN,2022-08-02 05:26:21,25.5198,90.2201,83.91,76,100,2.98
537,San Miguel Ixtahuacan,GT,2022-08-02 05:26:21,15.25,-91.75,57.96,95,62,4.07
538,Omboue,GA,2022-08-02 05:26:21,-1.5746,9.2618,72.07,78,62,3.36
539,Koygorodok,RU,2022-08-02 05:26:22,60.445,50.9968,69.8,67,35,3.2
540,Naze,JP,2022-08-02 05:25:27,28.3667,129.4833,86.92,77,66,10.69
541,Tshikapa,CD,2022-08-02 05:23:19,-6.4167,20.8,71.11,71,21,1.34
542,San Jose,US,2022-08-02 05:22:00,37.3394,-121.895,76.59,57,20,4.61
543,Ippy,CF,2022-08-02 05:26:23,6.2679,21.2247,67.42,96,96,2.08
544,Vanavara,RU,2022-08-02 05:26:23,60.34,102.2797,65.93,79,100,5.5
545,Bayan,CN,2022-08-02 05:27:24,46.0833,127.4,89.37,57,68,9.08
546,Hervey Bay,AU,2022-08-02 05:27:25,-25.2986,152.8535,67.06,68,65,4.45
547,Vestmannaeyjar,IS,2022-08-02 05:27:25,63.4427,-20.2734,46.17,76,23,14.72
548,Healesville,AU,2022-08-02 05:27:26,-37.65,145.5167,61.2,59,81,1.01
549,Praia,CV,2022-08-02 05:27:26,14.9215,-23.5087,73.94,83,20,4.61
550,Bagotville,AU,2022-08-02 05:27:27,-28.9833,153.4167,67.64,67,0,6.62
551,La Porte,US,2022-08-02 05:26:21,29.6658,-95.0194,84.02,82,20,5.75
552,Nanning,CN,2022-08-02 05:22:42,22.8167,108.3167,93.65,47,32,7.4
553,Maltahohe,NA,2022-08-02 05:27:28,-24.8333,16.9833,41.94,91,6,4.83
554,Tateyama,JP,2022-08-02 05:27:28,34.9833,139.8667,83.93,82,100,16.53
555,Budingen,DE,2022-08-02 05:27:28,50.3,9.1167,64.85,89,71,2.42
556,Lander,US,2022-08-02 05:26:52,42.833,-108.7307,81.0,27,0,10.36
557,Poitiers,FR,2022-08-02 05:27:29,46.5833,0.3333,66.78,50,0,4.61
558,Miri,MY,2022-08-02 05:27:29,4.4148,114.0089,89.74,70,40,8.05
559,Ayagoz,KZ,2022-08-02 05:27:30,47.9714,80.4392,77.34,39,12,5.82
560,Jhang,PK,2022-08-02 05:27:30,33.6748,72.6963,86.61,54,1,2.01
561,Half Moon Bay,US,2022-08-02 05:27:31,37.4636,-122.4286,74.88,80,0,11.5
562,Ocean City,US,2022-08-02 05:27:31,39.2776,-74.5746,73.98,89,1,5.01
563,Kazerun,IR,2022-08-02 05:27:32,29.6195,51.6541,91.56,36,85,2.13
564,Bay Roberts,CA,2022-08-02 05:27:32,47.5999,-53.2648,67.75,92,99,1.99
565,Tabou,CI,2022-08-02 05:27:33,4.423,-7.3528,74.46,77,98,8.34
566,Sibolga,ID,2022-08-02 05:27:33,1.7427,98.7792,79.84,85,100,2.26
567,Arlit,NE,2022-08-02 05:27:33,18.7369,7.3853,84.4,47,99,12.06
568,Hobyo,SO,2022-08-02 05:27:34,5.3505,48.5268,78.15,73,6,21.79
569,Vuktyl,RU,2022-08-02 05:27:34,63.8567,57.3094,70.11,42,63,6.85
